"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"2665","H2TN02120","HARMON, MARK DESMOND DR.","DEM",2022,"H","TN",2,"C00784280"
"2666","H2TN03185","LINDSEY, BABO","DEM",2022,"H","TN",3,"C00762674"
"2667","H2TN03193","LINDSEY, LUCY JELLYBEAN","IND",2022,"H","TN",3,""
"2668","H2TN03201","DOSS, NATHANIEL MR. III","DEM",2022,"H","TN",3,"C00772731"
"2669","H2TN03219","GORMAN, MARY","DEM",2022,"H","TN",3,"C00742395"
"2670","H2TN03227","MORGAN, KENNETH FARRELL MR. SR","REP",2022,"H","TN",3,"C00781351"
"2671","H2TN03235","ADAMS, MATT","DEM",2022,"H","TN",3,"C00780296"
"2672","H2TN03243","CASEY, SANDY FOR","REP",2022,"H","TN",3,"C00784017"
"2673","H2TN03250","RUMBA, THOMAS M.","IND",2022,"H","TN",3,""
"2674","H2TN04274","HOOD, GERALD W. MR III","REP",2022,"H","TN",4,""
"2675","H2TN04282","MEYER, LAWRENCE N. D.","REP",2022,"H","TN",4,"C00707331"
"2676","H2TN04290","BENSON, CLYDE","REP",2022,"H","TN",4,""
"2677","H2TN04308","MEYER, LAWRENCE DOUG","REP",2022,"H","TN",4,"C00794636"
"2678","H2TN04316","WHITE, ARNOLD J.","DEM",2022,"H","TN",4,""
"2679","H2TN04324","JONES, DAVID LEIGHTON","IND",2022,"H","TN",4,""
"2680","H2TN05131","COOPER, JAMES","DEM",2022,"H","TN",5,"C00376665"
"2681","H2TN05297","MCKNIGHT, QUINCY","REP",2022,"H","TN",5,"C00769950"
"2682","H2TN05305","KELLY, JACQUELYN ODESSA","DEM",2022,"H","TN",7,""
"2683","H2TN05313","SHANNON, RICHARD ALAN MR. JR.","IND",2022,"H","TN",5,""
"2684","H2TN05321","NEWSOM, ROBERT STARBUCK","REP",2022,"H","TN",5,""
"2685","H2TN05339","STARBUCK, ROBBY","REP",2022,"H","TN",5,"C00781484"
"2686","H2TN05347","BROOKS, NATISHA LOUISE","REP",2022,"H","TN",5,"C00762567"
"2687","H2TN05354","LEE, WILLIAM BAXTER","REP",2022,"H","TN",5,"C00803049"
"2688","H2TN05362","ORTAGUS, MORGAN","REP",2022,"H","TN",5,"C00804138"
"2689","H2TN05370","WINSTEAD, KURT","REP",2022,"H","TN",5,"C00804161"
"2690","H2TN05388","VITALLI, DAVID MH MR.","REP",2022,"H","TN",5,""
"2691","H2TN05396","BATCHELOR, GENI MRS.","REP",2022,"H","TN",5,"C00805622"
"2692","H2TN05404","HARWELL, BETH","REP",2022,"H","TN",5,"C00806463"
"2693","H2TN05412","BRANTLEY, DERRICK","IND",2022,"H","TN",5,"C00807131"
"2694","H2TN05420","LEE, TIMOTHY BRUCE","REP",2022,"H","TN",5,"C00807172"
"2695","H2TN05438","CAMPBELL, HEIDI","DEM",2022,"H","TN",5,"C00810788"
"2696","H2TN05446","OGLES, ANDY","REP",2022,"H","TN",5,"C00811844"
"2697","H2TN05453","WITTUM, CHARLES GARFIELD III","REP",2022,"H","TN",5,"C00811943"
"2698","H2TN05461","PARKS, STEWART THOMAS","REP",2022,"H","TN",5,"C00811935"
"2699","H2TN05479","BEIERLEIN, JEFF","REP",2022,"H","TN",5,"C00813956"
"2700","H2TN05487","COOPER, DANIEL J (I.O.)","IND",2022,"H","TN",5,"C00821850"
"2701","H2TN06154","ALLEY, JOSH","IND",2022,"H","TN",6,""
"2702","H2TN06162","COOPER, RANDAL DEAN","DEM",2022,"H","TN",6,"C00819557"
"2703","H2TN06170","FAIRLCOTH JR, ROY CLAYBORNE (CLAY FAIR","DEM",2022,"H","TN",6,"C00821868"
"2704","H2TN06188","FAIRCLOTH, CLAY","DEM",2022,"H","TN",6,""
"2705","H2TN07103","KUSTOFF, DAVID","REP",2022,"H","TN",8,"C00614826"
"2706","H2TN07210","HOOPER, STEVEN J.","IND",2022,"H","TN",7,""
"2707","H2TN08077","HART, JAMES","IND",2022,"H","TN",8,"C00372722"
"2708","H2TN08150","HENDRY, ROBERT LOUIS MR.","REP",2022,"H","TN",8,"C00794487"
"2709","H2TN08168","CLOUSE, GARY DEAN DR.","REP",2022,"H","TN",8,"C00806505"
"2710","H2TN08176","MCDONALD, TIMOTHY BERNARD MR","DEM",2022,"H","TN",8,""
"2711","H2TN08184","WILLIAMS, LYNNETTE","DEM",2022,"H","TN",8,"C00820506"
"2712","H2TN08192","BRIDGER, DANNY RAY JR.","REP",2022,"H","TN",8,""
"2713","H2TN08200","HENLEY, RONNIE","IND",2022,"H","TN",8,""
"2714","H2TN09208","CRAIN, MARK BREWER","IND",2022,"H","TN",9,"C00770586"
"2715","H2TN09216","DUDLEY, CHARLES BROWN IV","REP",2022,"H","TN",9,"C00799379"
"2716","H2TN09224","FURRH, SAMUEL JAMES","IDP",2022,"H","TN",9,"C00802868"
"2717","H2TN14018","STERLING, PAUL MR","ICD",2022,"H","TN",14,""
"2718","H2TN39015","LEEDS, PETER MR","ICD",2022,"H","TN",39,""
"2719","H2TN43017","HUBBARD, STEVEN ERICH MR.","IND",2022,"H","TN",4,"C00821322"
"2720","H2TN49014","EASTWOOD, LORIMER MR","ICD",2022,"H","TN",49,""
"2721","H2TN92014","HUGHES, ANGELA M","DEM",2022,"H","TN",92,"C00810929"
"2722","H2TX00015","JOHNSON, EDDIE BERNICE","DEM",2022,"H","TX",30,"C00254573"
"2723","H2TX00148","CATHEY, CAITLIN CREE","DEM",2022,"H","TX",0,""
"2724","H2TX01070","PATERSON, CLARK","LIB",2022,"H","TX",37,""
"2725","H2TX01088","LEVI, ROBERT","IND",2022,"H","TX",1,"C00781641"
"2726","H2TX01104","ATHOLI, ADITYA","REP",2022,"H","TX",1,"C00789263"
"2727","H2TX01112","MORAN, NATHANIEL QUENTIN","REP",2022,"H","TX",1,"C00796086"
"2728","H2TX01120","MCDANIEL, JOSEPH STEWART II","REP",2022,"H","TX",1,"C00796656"
"2729","H2TX01138","DASS, GAVIN","DEM",2022,"H","TX",1,"C00796094"
"2730","H2TX01146","JEFFERSON, JRMAR","DEM",2022,"H","TX",1,"C00797290"
"2731","H2TX01153","KOCEN, STEPHEN MARTIN","DEM",2022,"H","TX",1,"C00796458"
"2732","H2TX01161","DUNN, VICTOR D","DEM",2022,"H","TX",1,"C00813865"
"2733","H2TX02110","BILLAND, MICHAEL ALAN","REP",2022,"H","TX",2,"C00769992"
"2734","H2TX02128","RODRIGUEZ, LUCIA S","REP",2022,"H","TX",2,"C00770198"
"2735","H2TX02136","REID, RAYNA","DEM",2022,"H","TX",2,"C00783548"
"2736","H2TX02359","VERCETTI, TOMMY","LIB",2022,"H","TX",2,""
"2737","H2TX02367","GUILLORY, BRETT J","REP",2022,"H","TX",38,"C00789958"
"2738","H2TX02383","FULFORD, ROBIN DAWN","DEM",2022,"H","TX",2,"C00794354"
"2739","H2TX02417","LANGELLA, LEWIS MILAM","REP",2022,"H","TX",2,"C00798884"
"2740","H2TX03126","SESSIONS, PETE","REP",2022,"H","TX",17,"C00303305"
"2741","H2TX03266","TUCKER, TERRY","DEM",2022,"H","TX",3,"C00767970"
"2742","H2TX03274","SRIVASTAVA, SANDEEP KUMAR","DEM",2022,"H","TX",3,"C00786996"
"2743","H2TX03282","HARP, SUZANNE CASSIMATIS","REP",2022,"H","TX",3,""
"2744","H2TX03290","SELF, KEITH ALAN MR","REP",2022,"H","TX",3,"C00791293"
"2745","H2TX03308","WILLIAMS, RICKEY","REP",2022,"H","TX",3,"C00796292"
"2746","H2TX03316","IVANOVSKIS, JEREMY DANIEL","REP",2022,"H","TX",3,"C00798777"
"2747","H2TX04108","DAVIS II, EARL WILLIAM","DEM",2022,"H","TX",4,"C00782029"
"2748","H2TX04116","SHELBY, DOC MR","DEM",2022,"H","TX",4,"C00782615"
"2749","H2TX04124","OMERE, IROGHAMA C","DEM",2022,"H","TX",4,"C00792812"
"2750","H2TX04132","THOMAS, DANIEL M.","REP",2022,"H","TX",4,"C00796714"
"2751","H2TX04140","HARPER, JOHN EDWARD SR.","REP",2022,"H","TX",4,"C00798207"
"2752","H2TX04157","SIMMONS, JOHN","LIB",2022,"H","TX",4,""
"2753","H2TX05220","GEARING, CHARLES M.","DEM",2022,"H","TX",5,"C00773085"
"2754","H2TX05238","BAILEY, KATHLEEN CORDELIA","DEM",2022,"H","TX",5,"C00779231"
"2755","H2TX05246","HILL, TARTISHA A MRS.","DEM",2022,"H","TX",5,"C00798991"
"2756","H2TX05253","TORRES, RUTH MS.","NPA",2022,"H","TX",5,"C00797316"
"2757","H2TX06186","QUINTANILLA, CARLOS","DEM",2022,"H","TX",33,"C00663369"
"2758","H2TX06392","BUFORD, JAMES R.","REP",2022,"H","TX",6,"C00787713"
"2759","H2TX06400","SCAUFLAIRE, TAKONA EILEEN","IND",2022,"H","TX",6,"C00804575"
"2760","H2TX06418","PAYNE, BILL","REP",2022,"H","TX",6,""
"2761","H2TX07051","MOCKUS, DAMIEN","REP",2022,"H","TX",38,"C00772681"
"2762","H2TX07069","LOPEZ, ROLAND","REP",2022,"H","TX",38,"C00776872"
"2763","H2TX07077","STROUD, TIMOTHY","REP",2022,"H","TX",7,"C00781286"
"2764","H2TX07085","HAJJAR, JAFAR","REP",2022,"H","TX",7,"C00782417"
"2765","H2TX07093","WELCH, RICHARD MR","REP",2022,"H","TX",38,"C00788612"
"2766","H2TX07101","MONTGOMERY, ERIN MEREDITH","REP",2022,"H","TX",7,""
"2767","H2TX07119","COHEN, TINA MRS.","REP",2022,"H","TX",7,"C00795476"
"2768","H2TX07127","STEWART, LANCE","REP",2022,"H","TX",7,"C00780270"
"2769","H2TX07143","GITAU, BENSON","REP",2022,"H","TX",7,"C00799825"
"2770","H2TX08109","ATENCIO, RUDY A","REP",2022,"H","TX",7,"C00709642"
"2771","H2TX08117","JARCHOW, RYAN","REP",2022,"H","TX",8,"C00775502"
"2772","H2TX08125","MITCHELL, JONATHAN ANDREW","REP",2022,"H","TX",8,"C00776260"
"2773","H2TX08133","HULLIHAN, JONATHAN KEITH","REP",2022,"H","TX",8,"C00778811"
"2774","H2TX08141","VASQUEZ, CLEMENTINE","DEM",2022,"H","TX",8,""
"2775","H2TX08158","ELLIS, JAMESON","REP",2022,"H","TX",2,"C00780429"
"2776","H2TX08166","FORD, JERRY MR.","REP",2022,"H","TX",38,"C00780916"
"2777","H2TX08174","REVIS, CHRISTOPHER JOHN","REP",2022,"H","TX",8,""
"2778","H2TX08182","LUTTRELL, MORGAN JOE","REP",2022,"H","TX",8,"C00781112"
"2779","H2TX08190","BATES, BETSY","REP",2022,"H","TX",8,""
"2780","H2TX08208","WHICHARD, TAYLOR MARSHALL IV","REP",2022,"H","TX",8,"C00782169"
"2781","H2TX08216","CARSON, PAULETTE","REP",2022,"H","TX",17,"C00780585"
"2782","H2TX08224","MCKAUGHAN, DANIEL CREGG","REP",2022,"H","TX",8,"C00785949"
"2783","H2TX08232","ETWOP, MARTIN","REP",2022,"H","TX",2,"C00788117"
"2784","H2TX08240","PHILIPS, MIKE","REP",2022,"H","TX",8,"C00789990"
"2785","H2TX08257","KAISER, ADRIAN MR","REP",2022,"H","TX",38,"C00789784"
"2786","H2TX08265","BURROWS, CANDICE CUNNINGHAM MS","REP",2022,"H","TX",8,"C00790956"
"2787","H2TX08273","COLLINS, CHRISTIAN","REP",2022,"H","TX",8,"C00791814"
"2788","H2TX08281","GALLEGOS, SALVADOR A","REP",2022,"H","TX",8,""
"2789","H2TX08299","CATER, CORBIN ZANE","IND",2022,"H","TX",8,"C00795344"
"2790","H2TX08307","WELLINGTON, JESSICA","REP",2022,"H","TX",8,"C00797746"
"2791","H2TX08315","MCDONALD, REECE MASTER","W",2022,"H","TX",8,""
"2792","H2TX08323","MONTGOMERY, CHUCK","REP",2022,"H","TX",8,""
"2793","H2TX09131","ADDISON, RANDALL LEE MR.","IND",2022,"H","TX",9,""
"2794","H2TX09149","LEON, JIMMY I","REP",2022,"H","TX",9,""
"2795","H2TX09156","LEON, JIMMY","REP",2022,"H","TX",9,"C00813980"
"2796","H2TX10147","WALLACE, LARIMEN T. II","DEM",2022,"H","TX",10,"C00785105"
"2797","H2TX11103","BORDERE, SHAUNE PIERRE MS.","DEM",2022,"H","TX",11,"C00796318"
"2798","H2TX12085","HUNT, TREY JOSEPH","DEM",2022,"H","TX",12,"C00767285"
"2799","H2TX12093","RECTOR, CHRISTOPHER D.","NNE",2022,"H","TX",0,"C00779207"
"2800","H2TX12101","CATALA, RYAN JOSHUA","REP",2022,"H","TX",12,"C00789560"
"2801","H2TX12119","RIEG, ALYSIA","REP",2022,"H","TX",12,"C00798496"
"2802","H2TX13117","BROWN, MARY KATHLEEN","DEM",2022,"H","TX",13,"C00778886"
"2803","H2TX14149","WEBER, RANDY","REP",2022,"H","TX",14,"C00502229"
"2804","H2TX14198","DANTE, RUBEN LANDON","REP",2022,"H","TX",14,"C00776849"
"2805","H2TX14206","SMITH, GINA DUNCKEL","REP",2022,"H","TX",14,"C00776914"
"2806","H2TX14214","ANTONELLI, JEFF","DEM",2022,"H","TX",14,"C00781765"
"2807","H2TX15112","MCCAFFREY, FRANCIS TIMOTHY MR.","REP",2022,"H","TX",34,"C00787614"
"2808","H2TX15120","CAVAZOS, JOSE AIZAR","REP",2022,"H","TX",15,"C00791749"
"2809","H2TX15138","RAMIREZ, RUBEN","DEM",2022,"H","TX",15,"C00791871"
"2810","H2TX15146","ALVARADO, ELIZA DR.","DEM",2022,"H","TX",15,"C00792275"
"2811","H2TX15153","HADDAD, ROBERTO ADRIAN","DEM",2022,"H","TX",15,"C00793042"
"2812","H2TX15161","GARZA, JULIO","DEM",2022,"H","TX",15,""
"2813","H2TX15179","MELENDEZ, IVAN DR.","DEM",2022,"H","TX",15,"C00796011"
"2814","H2TX15187","CANADY, SARA LARUE NEWNAM","REP",2022,"H","TX",15,"C00796169"
"2815","H2TX15195","VILLARREAL RIGNEY, JOHN","DEM",2022,"H","TX",15,"C00797183"
"2816","H2TX15203","VALLEJO, MICHELLE","DEM",2022,"H","TX",15,"C00797217"
"2817","H2TX15211","JUAREZ, ANGELA","REP",2022,"H","TX",15,"C00798736"
"2818","H2TX15229","SCHMUKER, STEVEN JR","REP",2022,"H","TX",15,""
"2819","H2TX15237","CHURCHILL, VANGELA","REP",2022,"H","TX",15,"C00801407"
"2820","H2TX15245","LERMA, JOHN C","REP",2022,"H","TX",15,""
"2821","H2TX16243","GONZALEZ, HECTOR FEDERICO","IND",2022,"H","TX",16,""
"2822","H2TX16250","MONTANEZ BERRIOS (DMB), DELIRIS","DEM",2022,"H","TX",16,"C00794859"
"2823","H2TX16268","CATER, CORBIN ZANE","IND",2022,"H","TX",16,"C00795393"
"2824","H2TX17084","WOODS, MARSHALL J","DEM",2022,"H","TX",17,"C00775403"
"2825","H2TX17092","NELSON, JASON JEREMY 8054031133","REP",2022,"H","TX",17,"C00797514"
"2826","H2TX17100","ROSENBERGER, ROB","REP",2022,"H","TX",17,"C00798256"
"2827","H2TX17118","WOODS, MARY JO","DEM",2022,"H","TX",17,""
"2828","H2TX18165","EVERGREEN, CASSIUS MARCELLOUS","DEM",2022,"H","TX",18,"C00762047"
"2829","H2TX18173","THOMPSON, CHARLES","DEM",2022,"H","TX",18,"C00772822"
"2830","H2TX18181","HUCKABEE, SCOTT","REP",2022,"H","TX",36,"C00788216"
"2831","H2TX18207","MONTIEL, CARMEN","REP",2022,"H","TX",18,"C00792614"
"2832","H2TX18215","SEALS SINGH CHAUDRY KUMAR, TINA RICHEL","GOP",2022,"H","TX",18,"C00803072"
"2833","H2TX19072","LEWIS, NATHAN ALLEN","IND",2022,"H","TX",19,"C00798397"
"2834","H2TX19080","KELLY, EMANUEL MR","ICD",2022,"H","TX",19,""
"2835","H2TX20070","STEVENS, MICHAEL TRAVIS","REP",2022,"H","TX",20,"C00779777"
"2836","H2TX20088","MURRAY, MARK NICHOLAS","REP",2022,"H","TX",20,""
"2837","H2TX20096","SINCLAIR, KYLE E MR","REP",2022,"H","TX",20,"C00792515"
"2838","H2TX21128","STURM, SCOTT WILLIAM","DEM",2022,"H","TX",21,"C00778589"
"2839","H2TX21136","FRENCH, MICHAEL ALEXANDER MR.","REP",2022,"H","TX",21,"C00780130"
"2840","H2TX21144","LOWRY, ROBERT DR.","REP",2022,"H","TX",21,"C00780338"
"2841","H2TX21151","PRIMM, MARCUS A","DEM",2022,"H","TX",21,"C00785386"
"2842","H2TX21169","GACIS, CHERIF","DEM",2022,"H","TX",21,"C00788570"
"2843","H2TX21177","BRANSCUM, COY GEE II","DEM",2022,"H","TX",21,"C00791277"
"2844","H2TX21185","VILLARREAL, RICARDO","DEM",2022,"H","TX",21,"C00794677"
"2845","H2TX21201","TREVNO, ROSALINDA NUNO","DEM",2022,"H","TX",10,"C00796771"
"2846","H2TX21219","ZAVORKA, DANA","REP",2022,"H","TX",21,""
"2847","H2TX22134","ALVAREZ, ANDREW RUBEN","REP",2022,"H","TX",27,"C00745356"
"2848","H2TX22142","SQUIRES, JAMES SCOTT","DEM",2022,"H","TX",22,"C00764670"
"2849","H2TX22159","HOWARD, EUGENE","DEM",2022,"H","TX",22,"C00766261"
"2850","H2TX22167","BERG, MATTHEW RICHARD MR.","DEM",2022,"H","TX",22,"C00766642"
"2851","H2TX22175","VEGA, ANGEL LUIS","DEM",2022,"H","TX",22,"C00791798"
"2852","H2TX22183","JORDAN, JAMIE KAYE MS.","DEM",2022,"H","TX",22,"C00797399"
"2853","H2TX22191","THORNE, GREGORY JONATHAN","REP",2022,"H","TX",22,"C00799908"
"2854","H2TX23082","CUELLAR, HENRY","DEM",2022,"H","TX",28,"C00371302"
"2855","H2TX23132","LIRA, JOHN","DEM",2022,"H","TX",23,"C00780023"
"2856","H2TX23140","ARREDONDO-LYNCH, ALMA G DR. D.D.S.","REP",2022,"H","TX",23,"C00807966"
"2857","H2TX23157","GOLDEN, PRISCILLA","DEM",2022,"H","TX",23,"C00798843"
"2858","H2TX23165","LOPEZ, FRANCISCO JR","IND",2022,"H","TX",23,"C00799601"
"2859","H2TX24148","GAY, DERRIK","DEM",2022,"H","TX",24,"C00783688"
"2860","H2TX24155","BECKLEY, MICHELLE","DEM",2022,"H","TX",24,"C00784967"
"2861","H2TX24163","FRAGNOLI, KATHY","DEM",2022,"H","TX",24,"C00794917"
"2862","H2TX24171","WEYMOUTH, NATHANIEL DEARING","REP",2022,"H","TX",24,"C00801480"
"2863","H2TX24189","WELLINGTON, JETHRO MR","ICD",2022,"H","TX",24,""
"2864","H2TX25301","SMITH, TYLER RAY","REP",2022,"H","TX",25,"C00769349"
"2865","H2TX25319","COLLIER, SCOTT","IND",2022,"H","TX",25,"C00800391"
"2866","H2TX25327","MILLER, TRISTAN MILLER MR.","UN",2022,"H","TX",25,""
"2867","H2TX26093","BURGESS, MICHAEL C. DR.","REP",2022,"H","TX",26,"C00372532"
"2868","H2TX26176","SMITH, ISAAC","REP",2022,"H","TX",26,"C00787069"
"2869","H2TX26184","WALKER, CRAIG","REP",2022,"H","TX",26,"C00790584"
"2870","H2TX26192","GALLO, VINCENT","REP",2022,"H","TX",26,"C00798801"
"2871","H2TX26200","HARRISON, RAVEN","REP",2022,"H","TX",26,"C00794297"
"2872","H2TX26218","BRAZEAL, BRIAN JAMES","REP",2022,"H","TX",26,"C00796482"
"2873","H2TX27117","CLAYTOR, CHRISTOPHER J.","LIB",2022,"H","TX",3,""
"2874","H2TX27190","VELA, FILEMON","DEM",2022,"H","TX",34,"C00513531"
"2875","H2TX27273","TRISTAN, ANTHONY JAMES","DEM",2022,"H","TX",27,"C00794578"
"2876","H2TX27281","LOUDERBACK, ANDREW JOHN","REP",2022,"H","TX",27,"C00797613"
"2877","H2TX27299","PEREZ, MACLOVIO MR JR","DEM",2022,"H","TX",27,"C00799106"
"2878","H2TX27307","MELGOZA, VICTOR","DEM",2022,"H","TX",27,"C00799742"
"2879","H2TX27315","MIRELES, ERIC","REP",2022,"H","TX",27,"C00800706"
"2880","H2TX28081","BENAVIDES, TANNYA","DEM",2022,"H","TX",28,"C00781807"
"2881","H2TX28099","FOWLER, STEVEN","REP",2022,"H","TX",28,"C00790428"
"2882","H2TX28107","CABRERA, ED","REP",2022,"H","TX",28,"C00791244"
"2883","H2TX28115","RODRIGUEZ, ROLANDO D MR.","REP",2022,"H","TX",28,"C00793851"
"2884","H2TX28123","NG, WILLIE VASQUEZ","REP",2022,"H","TX",28,"C00794131"
"2885","H2TX28131","HOHMAN, ERIC","REP",2022,"H","TX",28,"C00797092"
"2886","H2TX28149","GARCIA, CASSANDRA","REP",2022,"H","TX",28,"C00797282"
"2887","H2TX29121","EJIGU, LULITE","REP",2022,"H","TX",29,"C00797308"
"2888","H2TX30079","CARAWAY, BARBARA LEN MALLORY","DEM",2022,"H","TX",30,"C00501924"
"2889","H2TX30111","MASON, JESSICA","DEM",2022,"H","TX",30,"C00764662"
"2890","H2TX30129","MANNING, ZACHARIAH C.","DEM",2022,"H","TX",30,"C00778423"
"2891","H2TX30137","HAMILTON, JANE HOPE","DEM",2022,"H","TX",30,"C00779090"
"2892","H2TX30145","MULUGHETA, ABEL","DEM",2022,"H","TX",30,"C00792481"
"2893","H2TX30152","HILL, VONCIEL JONES","DEM",2022,"H","TX",30,"C00795245"
"2894","H2TX30160","DIXON, ARTHUR","DEM",2022,"H","TX",30,"C00796078"
"2895","H2TX30178","CROCKETT, JASMINE","DEM",2022,"H","TX",30,"C00795450"
"2896","H2TX30186","GOODWIN, KELVIN MR","REP",2022,"H","TX",30,"C00796805"
"2897","H2TX30194","JEFFERSOM, KINYA","REP",2022,"H","TX",30,"C00796888"
"2898","H2TX30210","GARCIA, ESTEBAN LORENZO","REP",2022,"H","TX",30,""
"2899","H2TX30228","LANKFORD, KEISHA DR.","DEM",2022,"H","TX",30,"C00798926"
"2900","H2TX30236","RODGERS, JAMES BYRON MR.","REP",2022,"H","TX",30,"C00799585"
"2901","H2TX30244","HARRIS, JAMES FRANK MR. SR","REP",2022,"H","TX",30,"C00803783"
"2902","H2TX30251","WILLIAMS, ROY HAROLD MR. JR","DEM",2022,"H","TX",30,"C00805507"
"2903","H2TX30269","DIAZ, LIZBETH","REP",2022,"H","TX",30,"C00797431"
"2904","H2TX31044","CARTER, JOHN R. REP.","REP",2022,"H","TX",31,"C00371203"
"2905","H2TX31143","SCURRY, CHRISTOPHER MICHAEL","DEM",2022,"H","TX",37,"C00783795"
"2906","H2TX31150","HILDNER, JONATHAN DAVID MR.","DEM",2022,"H","TX",31,"C00785048"
"2907","H2TX31168","JOHNS, DERRICK","REP",2022,"H","TX",31,"C00786863"
"2908","H2TX31176","HUTSON, JASON WAYNE","REP",2022,"H","TX",31,"C00787366"
"2909","H2TX32083","NAMDAR, BRAD","REP",2022,"H","TX",32,"C00766287"
"2910","H2TX32091","MARKLAND, MONTGOMERY (OPTIONAL)","REP",2022,"H","TX",32,"C00767509"
"2911","H2TX32109","SALAZAR, GIRIEN RICARDO 2104738228","REP",2022,"H","TX",32,"C00778373"
"2912","H2TX32117","SLAGEL, GARY ALLEN","REP",2022,"H","TX",32,"C00783431"
"2913","H2TX32125","PORRO, JOHN CHARLES MR.","REP",2022,"H","TX",1,"C00788547"
"2914","H2TX32133","WEBB, JUSTIN","REP",2022,"H","TX",32,"C00789347"
"2915","H2TX32141","DAVIS, NATHAN","REP",2022,"H","TX",32,"C00792903"
"2916","H2TX32158","OKPA, EJIKE","REP",2022,"H","TX",32,"C00795914"
"2917","H2TX32166","SWAD, ANTONIO","REP",2022,"H","TX",32,"C00796383"
"2918","H2TX32174","CLANTON, ANDREW SCOTT MR","DEM",2022,"H","TX",32,""
"2919","H2TX32182","DAY, DARRELL","REP",2022,"H","TX",32,"C00798587"
"2920","H2TX32190","PATTERSON, JACOB MR","ICD",2022,"H","TX",32,""
"2921","H2TX33040","WILLIAMS, ROGER","REP",2022,"H","TX",25,"C00498121"
"2922","H2TX33073","VEASEY, MARC ALLISON","DEM",2022,"H","TX",33,"C00506832"
"2923","H2TX33230","MACGLAFLIN, ROBERT JAMES","REP",2022,"H","TX",33,"C00793257"
"2924","H2TX33248","GILLESPIE, PATRICK DAVID","REP",2022,"H","TX",33,""
"2925","H2TX34105","TREVINO, RYAN","DEM",2022,"H","TX",34,"C00777763"
"2926","H2TX34113","FLORES, MAYRA NOHEMI","REP",2022,"H","TX",34,"C00768994"
"2927","H2TX34121","SOTELO, PHILIP MR","REP",2022,"H","TX",34,"C00781625"
"2928","H2TX34139","MILLS, RONALD D","REP",2022,"H","TX",34,"C00782243"
"2929","H2TX34147","POLSKY,ESQ., LARRY MARK MR","REP",2022,"H","TX",34,"C00783126"
"2930","H2TX34154","RODRIGUEZ, JAIME ALFONSO MR.","DEM",2022,"H","TX",34,"C00783290"
"2931","H2TX34162","GARZA, ROCHELLE","DEM",2022,"H","TX",34,"C00783894"
"2932","H2TX34170","SANDOVAL REYNOSO, BEATRIZ","DEM",2022,"H","TX",34,"C00789271"
"2933","H2TX34188","CISNEROS, LAURA E. DR.","DEM",2022,"H","TX",34,"C00790766"
"2934","H2TX34196","THOMPSON, WILLIAM","DEM",2022,"H","TX",34,"C00795310"
"2935","H2TX34204","MEZA, FILEMON","DEM",2022,"H","TX",34,"C00796599"
"2936","H2TX34212","CANTU CABRERA, JUANA","REP",2022,"H","TX",34,"C00804385"
"2937","H2TX34220","KUNKLE, GREGORY SCOTT JR","REP",2022,"H","TX",34,"C00797472"
"2938","H2TX34238","SANCHEZ, DANIEL","DEM",2022,"H","TX",34,"C00811901"
"2939","H2TX34246","CORONADO, RENE","DEM",2022,"H","TX",34,""
"2940","H2TX35011","CASTRO, JOAQUIN","DEM",2022,"H","TX",20,"C00497933"
"2941","H2TX35102","ANDERSON, DAVID LEE JR","DEM",2022,"H","TX",21,"C00765792"
"2942","H2TX35110","FEWINGS, DANIELLE AMELIA","DEM",2022,"H","TX",35,""
"2943","H2TX35128","ZAPATA, CLAUDIA ANDREANA","DEM",2022,"H","TX",21,"C00781948"
"2944","H2TX35136","RODRIGUEZ, EDUARDO R.","DEM",2022,"H","TX",35,"C00793273"
"2945","H2TX35144","CASAR, GREG","DEM",2022,"H","TX",35,"C00791897"
"2946","H2TX35151","JACKSON, MARILYN","REP",2022,"H","TX",35,"C00794941"
"2947","H2TX35169","VIAGRAN, REBECCA J","DEM",2022,"H","TX",35,"C00796193"
"2948","H2TX35177","PALAGI, ASA","REP",2022,"H","TX",35,"C00798173"
"2949","H2TX35185","ARAGONA, JENAI","REP",2022,"H","TX",35,"C00797605"
"2950","H2TX35193","SUNDT, JENNIFER","REP",2022,"H","TX",35,"C00798629"
"2951","H2TX35201","LEDEZMA, ALEJANDRO","REP",2022,"H","TX",35,"C00800417"
"2952","H2TX35219","SISCO, CARLA-JOY","DEM",2022,"H","TX",35,"C00802454"
"2953","H2TX35227","MONTOYA, SAMUEL","REP",2022,"H","TX",35,"C00803551"
"2954","H2TX35243","CONDICT, BILL","REP",2022,"H","TX",35,"C00795138"
"2955","H2TX35250","RODRIGUEZ, MICHAEL","REP",2022,"H","TX",35,""
"2956","H2TX35268","SAWATZKI, DAN","REP",2022,"H","TX",35,""
"2957","H2TX36142","HAIRE, MARVIN JONATHAN","DEM",2022,"H","TX",36,"C00792499"
"2958","H2TX37017","MARTINEZ, ANGEL DAVID","DEM",2022,"H","TX",37,"C00737999"
"2959","H2TX37025","SASINOWSKI, JAMES SASS","DEM",2022,"H","TX",35,"C00762336"
"2960","H2TX37033","MILLER, SARAH","REP",2022,"H","TX",29,"C00784702"
