"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","Fundraising_Total","CAND_LAST"
"1740","H8OH05036","LATTA, ROBERT EDWARD",0,"Representative","OH","5",241535,"LATTA"
"1741","H8OH12180","BALDERSON, WILLIAM TROY",0,"Representative","OH","12",400590,"BALDERSON"
"1742","H8OH13154","LYRAS, LOUIS GEORGE",1,"Representative","OH","6",30881,"LYRAS"
"1743","H8OH15076","STIVERS, STEVE MR.",0,"Representative","OH","15",1000,"STIVERS"
"1744","H8OH16124","GONZALEZ, ANTHONY E",0,"Representative","OH","16",623543,"GONZALEZ"
"1745","H8OK01157","HERN, KEVIN",0,"Representative","OK","1",256917,"HERN"
"1746","H8OR02161","MCLEOD-SKINNER, JAMIE",1,"Representative","OR","5",1470369,"SKINNER"
"1747","H8OR05107","SCHRADER, KURT",1,"Representative","OR","5",483775,"SCHRADER"
"1748","H8PA04116","DEAN, MADELEINE",1,"Representative","PA","4",416911,"DEAN"
"1749","H8PA05071","THOMPSON, GLENN MR.",0,"Representative","PA","15",503434,"THOMPSON"
"1750","H8PA06087","HOULAHAN, CHRISSY",1,"Representative","PA","6",1124998,"HOULAHAN"
"1751","H8PA07200","SCANLON, MARY GAY",1,"Representative","PA","5",382763,"SCANLON"
"1752","H8PA10147","MEUSER, DANIEL",0,"Representative","PA","9",433305,"MEUSER"
"1753","H8PA13125","JOYCE, JOHN",0,"Representative","PA","13",144526,"JOYCE"
"1754","H8PA15229","WILD, SUSAN",1,"Representative","PA","7",2421256,"WILD"
"1755","H8PA18199","RESCHENTHALER, GUY MR.",0,"Representative","PA","14",405754,"RESCHENTHALER"
"1756","H8RI01092","WYSOCKI, FREDERICK",0,"Representative","RI","1",1000,"WYSOCKI"
"1757","H8SC04250","TIMMONS, WILLIAM R IV",0,"Representative","SC","4",55777,"TIMMONS"
"1758","H8SC05158","NORMAN, RALPH W. JR.",0,"Representative","SC","5",274252,"NORMAN"
"1759","H8SD01055","JOHNSON, DUSTY",0,"Representative","SD","0",442173,"JOHNSON"
"1760","H8TN02119","BURCHETT, TIM",0,"Representative","TN","2",274423,"BURCHETT"
"1761","H8TN04123","STEELE, RUSSELL",1,"Representative","TN","4",3838,"STEELE"
"1762","H8TN06094","ROSE, JOHN W.",0,"Representative","TN","6",444034,"ROSE"
"1763","H8TN07076","GREEN, MARK DR.",0,"Representative","TN","7",491851,"GREEN"
"1764","H8TX02166","CRENSHAW, DANIEL",0,"Representative","TX","2",2416874,"CRENSHAW"
"1765","H8TX03123","TAYLOR, NICHOLAS V.",0,"Representative","TX","3",236442,"TAYLOR"
"1766","H8TX05144","GOODEN, LANCE",0,"Representative","TX","5",217782,"GOODEN"
"1767","H8TX06233","WRIGHT, RON",0,"Representative","TX","6",5816,"WRIGHT"
"1768","H8TX06266","ELLZEY, JOHN KEVIN SR.",0,"Representative","TX","6",1618745,"ELLZEY"
"1769","H8TX07140","FLETCHER, ELIZABETH",1,"Representative","TX","7",1119722,"FLETCHER"
"1770","H8TX16109","ESCOBAR, VERONICA",1,"Representative","TX","16",246292,"ESCOBAR"
"1771","H8TX16125","GARCIA-URESTE, ALIA",0,"Representative","TX","23",1344,"URESTE"
"1772","H8TX21307","ROY, CHIP",0,"Representative","TX","21",718640,"ROY"
"1773","H8TX21331","GARZA, MAURO EVERETT MR.",0,"Representative","TX","15",161229,"GARZA"
"1774","H8TX27049","CLOUD, MICHAEL",0,"Representative","TX","27",233327,"CLOUD"
"1775","H8TX27080","MAPP, CHRIS",0,"Representative","TX","27",2500,"MAPP"
"1776","H8TX29052","GARCIA, SYLVIA R.",1,"Representative","TX","29",170861,"GARCIA"
"1777","H8TX32098","ALLRED, COLIN",1,"Representative","TX","32",1198601,"ALLRED"
"1778","H8UT03238","CURTIS, JOHN",0,"Representative","UT","3",485200,"CURTIS"
"1779","H8UT03253","HERROD, CHRISTOPHER NILES",0,"Representative","UT","3",600,"HERROD"
"1780","H8UT04046","MCDONALD, DARLENE",1,"Representative","UT","4",20495,"MCDONALD"
"1781","H8VA01147","WITTMAN, ROBERT J MR.",0,"Representative","VA","1",454349,"WITTMAN"
"1782","H8VA02111","LURIA, ELAINE",1,"Representative","VA","2",3884074,"LURIA"
"1783","H8VA06104","CLINE, BENJAMIN LEE",0,"Representative","VA","6",240663,"CLINE"
"1784","H8VA06138","LEWIS, JENNIFER",1,"Representative","VA","6",74584,"LEWIS"
"1785","H8VA07094","SPANBERGER, ABIGAIL",1,"Representative","VA","7",2840533,"SPANBERGER"
"1786","H8VA10106","WEXTON, JENNIFER",1,"Representative","VA","10",896044,"WEXTON"
"1787","H8VA10189","AYYAS, SHADI",1,"Representative","VA","10",2900,"AYYAS"
"1788","H8VA11062","CONNOLLY, GERALD EDWARD",1,"Representative","VA","11",209940,"CONNOLLY"
"1789","H8WA08189","SCHRIER, KIM DR.",1,"Representative","WA","8",3460010,"SCHRIER"
"1790","H8WI01156","STEIL, BRYAN GEORGE",0,"Representative","WI","1",839195,"STEIL"
"1791","H8WV03097","MILLER, CAROL DEVINE",0,"Representative","WV","1",214146,"MILLER"
"1792","S0AR00150","BOOZMAN, SEN. JOHN",0,"Senator","AR","0",1377221,"BOOZMAN"
"1793","S0AR00218","WHITFIELD, DANIEL ALLEN",1,"Senator","AR","0",1515,"WHITFIELD"
"1794","S0AZ00350","KELLY, MARK",1,"Senator","AZ","0",29590633,"KELLY"
"1795","S0CO00211","BENNET, MICHAEL F.",1,"Senator","CO","0",6329604,"BENNET"
"1796","S0CT00177","BLUMENTHAL, RICHARD",1,"Senator","CT","0",1113278,"BLUMENTHAL"
"1797","S0FL00338","RUBIO, MARCO",0,"Senator","FL","0",15477364,"RUBIO"
"1798","S0GA00484","JOHNSON-SHEALEY, TAMARA",1,"Senator","GA","0",8882,"SHEALEY"
"1799","S0GA00559","WARNOCK, RAPHAEL",1,"Senator","GA","0",35622857,"WARNOCK"
"1800","S0IA00028","GRASSLEY, CHARLES E",0,"Senator","IA","0",1782203,"GRASSLEY"
"1801","S0IL00501","HUBBARD, PEGGY",0,"Senator","IL","0",9700,"HUBBARD"
"1802","S0KS00091","MORAN, JERRY",0,"Senator","KS","0",784432,"MORAN"
"1803","S0KY00156","PAUL, RAND",0,"Senator","KY","0",4987117,"PAUL"
"1804","S0KY00420","BOOKER, CHARLES",1,"Senator","KY","0",1565535,"BOOKER"
"1805","S0MO00183","BLUNT, ROY",0,"Senator","MO","0",35165,"BLUNT"
"1806","S0NC00343","SMITH, ERICA DANETTE",1,"Senator","NC","0",9770,"SMITH"
"1807","S0ND00093","HOEVEN, JOHN",0,"Senator","ND","0",551723,"HOEVEN"
"1808","S0NH00326","BOLDUC, DONALD C.",0,"Senator","NH","0",1863740,"BOLDUC"
"1809","S0OH00133","PORTMAN, ROB THE HONORA",0,"Senator","OH","0",8725,"PORTMAN"
"1810","S0UT00165","LEE, MIKE",0,"Senator","UT","0",3000264,"LEE"
"1811","S0WI00197","JOHNSON, RON HAROLD MR.",0,"Senator","WI","0",11782661,"JOHNSON"
"1812","S0WI00247","NELSON, TOM",1,"Senator","WI","0",449809,"NELSON"
"1813","S2AK00127","TSHIBAKA, KELLY",0,"Senator","AK","0",2059345,"TSHIBAKA"
"1814","S2AK00168","THORNE, SEAN MICHAEL",0,"Senator","AK","0",575,"THORNE"
"1815","S2AK00176","STEPHENS, JOE TRUMP AKA NOT MURKOWSKI",0,"Senator","AK","0",70,"STEPHENS"
"1816","S2AK00218","GUNGURSTEIN, SHOSHANA",0,"Senator","AK","0",6630,"GUNGURSTEIN"
"1817","S2AK00226","CHESBRO, PATRICIA",1,"Senator","AK","0",69540,"CHESBRO"
"1818","S2AL00137","BLANCHARD, LYNDA",0,"Senator","AL","0",151800,"BLANCHARD"
"1819","S2AL00145","BRITT, KATIE BOYD",0,"Senator","AL","0",3531472,"BRITT"
"1820","S2AL00152","TAYLOR, JESSICA",0,"Senator","AL","0",138340,"TAYLOR"
"1821","S2AL00160","SCHAFER, JACOB MARC",0,"Senator","AL","0",3000,"SCHAFER"
"1822","S2AL00202","DURANT, MICHAEL",0,"Senator","AL","0",117745,"DURANT"
"1823","S2AL00251","BOYD, WILLIE EUGENE DR. JR.",1,"Senator","AL","0",50840,"BOYD"
"1824","S2AR00073","LOFTIS, HEATH PASTOR",0,"Senator","AR","0",160,"LOFTIS"
"1825","S2AR00081","MORGAN, JAN",0,"Senator","AR","0",64366,"MORGAN"
"1826","S2AR00107","BEQUETTE, JAKE MR.",0,"Senator","AR","0",707736,"BEQUETTE"
"1827","S2AR00115","JAMES, NATALIE",1,"Senator","AR","0",13935,"JAMES"
"1828","S2AZ00299","VICTOR, MARC J",0,"Senator","AZ","0",4022,"VICTOR"
"1829","S2AZ00331","LAMON, JIM MR",0,"Senator","AZ","0",540043,"LAMON"
"1830","S2AZ00349","MCGUIRE, MICHAEL MICK",0,"Senator","AZ","0",676118,"MCGUIRE"
"1831","S2AZ00356","BRNOVICH, MARK MR.",0,"Senator","AZ","0",1275890,"BRNOVICH"
"1832","S2AZ00372","MASTERS, BLAKE",0,"Senator","AZ","0",6335067,"MASTERS"
"1833","S2AZ00380","OLSON, JUSTIN",0,"Senator","AZ","0",171506,"OLSON"
"1834","S2CA00898","LUCERO, ROBERT GEORGE MR JR",0,"Senator","CA","0",5785,"LUCERO"
"1835","S2CA00948","ZHOU, LIJUN (LILY)",0,"Senator","CA","0",150,"ZHOU"
"1836","S2CA00955","PADILLA, ALEX",1,"Senator","CA","0",3168817,"PADILLA"
"1837","S2CA00997","GIRARD, YVONNE RENEE",0,"Senator","CA","0",800,"GIRARD"
"1838","S2CA01060","MEUSER, MARK",0,"Senator","CA","0",297914,"MEUSER"
"1839","S2CA01094","WILLIAMS, CORDIE LEE DR.",0,"Senator","CA","0",1300,"WILLIAMS"
"1840","S2CA01110","SMITH, CHARLES E",0,"Senator","CA","0",9132,"SMITH"
"1841","S2CA01185","HALL, MYRON LOUIS DR.",0,"Senator","CA","0",250,"HALL"
"1842","S2CA01193","THEODORE, CHRIS MARK MR.",1,"Senator","CA","0",2750,"THEODORE"
"1843","S2CA01250","ELIST, JON",0,"Senator","CA","0",130700,"ELIST"
"1844","S2CO00167","YU, PETER",0,"Senator","CO","0",89550,"YU"
"1845","S2CO00191","BRESLIN, KAREN",1,"Senator","CO","0",543,"BRESLIN"
"1846","S2CO00209","BREMER, ELI",0,"Senator","CO","0",268950,"BREMER"
"1847","S2CO00225","CAMPANA, GINO",0,"Senator","CO","0",147050,"CAMPANA"
"1848","S2CO00233","HANKS, RON",0,"Senator","CO","0",16600,"HANKS"
"1849","S2CO00241","O'DEA, JOSEPH MATTHEW",0,"Senator","CO","0",2843775,"ODEA"
"1850","S2CO00258","FLORA, DEBORAH",0,"Senator","CO","0",46525,"FLORA"
"1851","S2CT00256","HYDE, ROBERT FINLEY",0,"Senator","CT","0",3000,"HYDE"
"1852","S2CT00272","LUMAJ, PJERIN (PETER)",0,"Senator","CT","0",41150,"LUMAJ"
"1853","S2CT00306","KLARIDES, THEMIS",0,"Senator","CT","0",413467,"KLARIDES"
"1854","S2CT00314","LEVY, LEORA",0,"Senator","CT","0",705511,"LEVY"
"1855","S2CT00348","TALMADGE, KRISTI L",0,"Senator","CT","0",100,"TALMADGE"
"1856","S2FL00458","ELLISON, ALLEN",1,"Senator","FL","0",5177,"ELLISON"
"1857","S2FL00466","WEIL, JOSHUA JOSEPH",1,"Senator","FL","0",15101,"WEIL"
"1858","S2FL00490","MIGUEL, LUIS",0,"Senator","FL","0",1000,"MIGUEL"
"1859","S2FL00508","GRANT, STEVEN B",0,"Senator","FL","0",6250,"GRANT"
"1860","S2FL00557","DRIGGERS, CALVIN JOB",0,"Senator","FL","0",5000,"DRIGGERS"
"1861","S2FL00615","MISIGOY, DENNIS",0,"Senator","FL","0",3144,"MISIGOY"
"1862","S2FL00623","SANCHEZ, WILLIAM",1,"Senator","FL","0",8117,"SANCHEZ"
"1863","S2FL00631","DEMINGS, VAL",1,"Senator","FL","0",24688761,"DEMINGS"
"1864","S2FL00656","NGUYEN, QUOC TUAN MR.",0,"Senator","FL","0",7350,"NGUYEN"
"1865","S2FL00672","WATSON, COLEMAN",1,"Senator","FL","0",1550,"WATSON"
"1866","S2FL00680","FOX, ALBERT A MR JR",1,"Senator","FL","0",11700,"FOX"
"1867","S2FL00748","RUSH, BRIAN",1,"Senator","FL","0",25112,"RUSH"
"1868","S2GA00175","SADDLER, LATHAM",0,"Senator","GA","0",2359305,"SADDLER"
"1869","S2GA00183","KING, KELVIN",0,"Senator","GA","0",284399,"KING"
"1870","S2GA00209","BLACK, GARY",0,"Senator","GA","0",1172960,"BLACK"
"1871","S2GA00217","CRAIG, JARED B ESQ",0,"Senator","GA","0",5800,"CRAIG"
"1872","S2GA00225","WALKER, HERSCHEL MR.",0,"Senator","GA","0",15054373,"WALKER"
"1873","S2GA00274","CHASE, OLIVER",0,"Senator","GA","0",2250,"CHASE"
"1874","S2HI00171","BONOAN, FEENA",0,"Senator","HI","0",8958,"BONOAN"
"1875","S2HI00197","DALHOUSE, TIMOTHY ALAN MR.",0,"Senator","HI","0",3349,"DALHOUSE"
"1876","S2IA00131","CARLIN, JAMES M.",0,"Senator","IA","0",132562,"CARLIN"
"1877","S2IA00149","MUHLBAUER, DAVE MR.",1,"Senator","IA","0",11772,"MUHLBAUER"
"1878","S2IA00156","HURST, GLENN",1,"Senator","IA","0",33650,"HURST"
"1879","S2IA00164","FINKENAUER, ABBY",1,"Senator","IA","0",958781,"FINKENAUER"
"1880","S2IA00172","FRANKEN, MICHAEL T",1,"Senator","IA","0",3413950,"FRANKEN"
"1881","S2ID00129","TROTTER, JAMES SCOTT",0,"Senator","ID","0",5000,"TROTTER"
"1882","S2ID00145","CLEVELAND, SCOTT OH",0,"Senator","ID","0",42117,"CLEVELAND"
"1883","S2ID00178","ROTH, DAVID JORDAN",1,"Senator","ID","0",32918,"ROTH"
"1884","S2IL00150","ARVIEW, TIMOTHY C",0,"Senator","IL","0",130,"ARVIEW"
"1885","S2IL00184","PITON, ROBERT ""BOBBY""",0,"Senator","IL","0",44606,"PITON"
"1886","S2IL00226","REDPATH, WILLIAM MR.",0,"Senator","IL","0",18850,"REDPATH"
"1887","S2IL00259","DUBIEL, MATTHEW JAMES",0,"Senator","IL","0",500,"DUBIEL"
"1888","S2IL00267","SALVI, KATHY RAYE",0,"Senator","IL","0",371613,"SALVI"
"1889","S2IN00133","KHAALIQ, HANEEFAH MS.",1,"Senator","IN","0",2200,"KHAALIQ"
"1890","S2IN00166","MCCRAY, VALERIE L DR",1,"Senator","IN","0",1500,"MCCRAY"
"1891","S2IN00182","NIEDERBERGER, DANIEL MR",0,"Senator","IN","0",9685,"NIEDERBERGER"
"1892","S2IN00208","MCDERMOTT, THOMAS M. JR",1,"Senator","IN","0",571451,"MCDERMOTT"
"1893","S2IN00299","SCENIAK, JAMES",0,"Senator","IN","0",8233,"SCENIAK"
"1894","S2IN00307","SCENIAK, JAMES",0,"Senator","IN","0",8233,"SCENIAK"
"1895","S2KS00113","HOLLAND, MARK R. REV.",1,"Senator","KS","0",392975,"HOLLAND"
"1896","S2KY00111","GAO, RUTH DR.",1,"Senator","KY","0",4400,"GAO"
"1897","S2KY00137","STAINFIELD, TAMI L.",0,"Senator","KY","0",6041,"STAINFIELD"
"1898","S2LA00135","MIXON, LUKE",1,"Senator","LA","0",695016,"MIXON"
"1899","S2LA00150","CHAMBERS, GARY JR.",1,"Senator","LA","0",122800,"CHAMBERS"
"1900","S2LA00168","STEIB, SYRITA",1,"Senator","LA","0",49360,"STEIB"
"1901","S2MD00529","SMITH, MICHELLE LAURENCE MS",1,"Senator","MD","0",275,"SMITH"
"1902","S2MD00552","TARANTIN, JAMES",0,"Senator","MD","0",10310,"TARANTIN"
"1903","S2MD00602","FRIEND, LORIE R",0,"Senator","MD","0",2000,"FRIEND"
"1904","S2MO00460","SHEPARD, TIMOTHY JACOB",1,"Senator","MO","0",2550,"SHEPARD"
"1905","S2MO00478","SIFTON, SCOTT MR.",1,"Senator","MO","0",265240,"SIFTON"
"1906","S2MO00486","STRAUSS, NICHOLAS CRANE",0,"Senator","MO","0",1093,"STRAUSS"
"1907","S2MO00494","KELLY, JEWEL WILLIAM JR",1,"Senator","MO","0",24043,"KELLY"
"1908","S2MO00528","KUNCE, LUCAS",1,"Senator","MO","0",1267282,"KUNCE"
"1909","S2MO00536","GREITENS, ERIC",0,"Senator","MO","0",407407,"GREITENS"
"1910","S2MO00544","SCHMITT, ERIC",0,"Senator","MO","0",2218836,"SCHMITT"
"1911","S2MO00551","TODER, SPENCER ROSS",1,"Senator","MO","0",44745,"TODER"
"1912","S2MO00577","MCQUEEN, ELDON DAN",0,"Senator","MO","0",500,"MCQUEEN"
"1913","S2MO00585","MCCLOSKEY, MARK T",0,"Senator","MO","0",175214,"MCCLOSKEY"
"1914","S2MO00593","HARTZLER, VICKY J",0,"Senator","MO","0",1729887,"HARTZLER"
"1915","S2MO00643","SCHATZ, DAVE",0,"Senator","MO","0",26350,"SCHATZ"
"1916","S2MO00650","ROSS, GENA DR.",1,"Senator","MO","0",250,"ROSS"
"1917","S2MO00692","BUSCH VALENTINE, TRUDY",1,"Senator","MO","0",4210218,"VALENTINE"
"1918","S2MO00726","LONG, BILLY",0,"Senator","MO","0",848202,"LONG"
"1919","S2MO00734","WOOD, JOHN FREDERICK",0,"Senator","MO","0",205051,"WOOD"
"1920","S2MO00775","ALLEN, ROBERT",0,"Senator","MO",NA,133,"ALLEN"
"1921","S2MO00866","VENABLE, PAUL",0,"Senator","MO",NA,500,"VENABLE"
"1922","S2NC00273","BRIAN, LEE ANDREA MS",0,"Senator","NC","0",2229,"BRIAN"
"1923","S2NC00307","WALKER, BRADLEY MARK",0,"Senator","NC","0",249362,"WALKER"
"1924","S2NC00406","WATKINS, RICHARD LEE DR.",1,"Senator","NC","0",42762,"WATKINS"
"1925","S2NC00422","RHINEHARDT, KIMREY WOODARD MRS.",0,"Senator","NC","0",4860,"RHINEHARDT"
"1926","S2NC00448","GRIFFITHS, BENJAMIN",0,"Senator","NC","0",44,"GRIFFITHS"
"1927","S2NC00471","NEWTON, EVERETTE (RETT) S.",1,"Senator","NC","0",34765,"NEWTON"
"1928","S2NC00489","MCCRORY, PATRICK LLOYD",0,"Senator","NC","0",1161251,"MCCRORY"
"1929","S2NC00497","BEASLEY, CHERI",1,"Senator","NC","0",15501364,"BEASLEY"
"1930","S2NC00505","BUDD, THEODORE P",0,"Senator","NC","0",5035019,"BUDD"
"1931","S2NC00513","BANWART, JENNIFER ALEXIS",0,"Senator","NC","0",3000,"BANWART"
"1932","S2NC00521","HARPER JR., KENNETH JABARI",0,"Senator","NC","0",5215,"JR."
"1933","S2NC00539","COOKE, JOHN MARTIN MR. JR.",0,"Senator","NC","0",1000,"COOKE"
"1934","S2NC00547","SIBHATU, LICHIA WOLDEGABREAL",0,"Senator","NC","0",187,"SIBHATU"
"1935","S2NC00554","BOOKER, PATRICE CHRELLE",1,"Senator","NC","0",5100,"BOOKER"
"1936","S2NC00562","HOH, MATTHEW PATRICK MR",0,"Senator","NC","0",89116,"HOH"
"1937","S2NC00588","EASTMAN, MAJORIE K",0,"Senator","NC","0",127256,"EASTMAN"
"1938","S2NC00612","MOSS, CHARLES KENNETH",0,"Senator","NC","0",1950,"MOSS"
"1939","S2NC00661","WHITE, MARC MICHAEL",0,"Senator","NC","0",67,"WHITE"
"1940","S2NC00679","LEWIS, MICHELLE ESTELLE",0,"Senator","NC","0",9983,"LEWIS"
"1941","S2NC00778","GADDY, SUSAN",0,"Senator","NC","0",10132,"GADDY"
"1942","S2ND00107","STEELE, MICHAEL REVEREND",1,"Senator","ND","0",502,"STEELE"
"1943","S2ND00123","CHRISTIANSEN, KATRINA",1,"Senator","ND","0",42645,"CHRISTIANSEN"
"1944","S2NH00207","SIVALINGAM, TEJASINHA",0,"Senator","NH","0",317,"SIVALINGAM"
"1945","S2NH00231","SMITH, KEVIN H.",0,"Senator","NH","0",231598,"SMITH"
"1946","S2NH00249","MORSE, CHUCK",0,"Senator","NH","0",412463,"MORSE"
"1947","S2NH00256","KAUFFMAN, JEREMY",0,"Senator","NH","0",2598,"KAUFFMAN"
"1948","S2NH00272","MANSHARAMANI, VIKRAM",0,"Senator","NH","0",271725,"MANSHARAMANI"
"1949","S2NH00280","FENTON, BRUCE",0,"Senator","NH","0",21482,"FENTON"
"1950","S2NH00306","KAHN, KEVIN",0,"Senator","NH","0",1500,"KAHN"
"1951","S2NV00290","MENDENHALL, SHARELLE",0,"Senator","NV","0",9200,"MENDENHALL"
"1952","S2NV00308","BROWN, SAM",0,"Senator","NV","0",963855,"BROWN"
"1953","S2NV00324","LAXALT, ADAM",0,"Senator","NV","0",7761263,"LAXALT"
"1954","S2NV00332","HOCKSTEDLER, WILLIAM ERIC",0,"Senator","NV","0",10600,"HOCKSTEDLER"
"1955","S2NY00325","SARE, DIANE",0,"Senator","NY","0",154233,"SARE"
"1956","S2NY00382","DRIGGERS, CALVIN JOB",0,"Senator","NY","0",5000,"DRIGGERS"
"1957","S2NY00499","PINION, JOSEPH III",0,"Senator","NY","0",122651,"PINION"
"1958","S2NY00531","HILL, BRYAN",0,"Senator","NY","0",1290,"HILL"
"1959","S2OH00170","MANDEL, JOSHUA A.",0,"Senator","OH","0",318462,"MANDEL"
"1960","S2OH00287","PUKITA, MARK MR.",0,"Senator","OH","0",2750,"PUKITA"
"1961","S2OH00345","PATEL, NIRANJAN NEIL",0,"Senator","OH","0",23203,"PATEL"
"1962","S2OH00352","THOMPSON, MACKENZIE",0,"Senator","OH","0",1312,"THOMPSON"
"1963","S2OH00360","TIMKEN, JANE",0,"Senator","OH","0",790221,"TIMKEN"
"1964","S2OH00386","MORENO, BERNIE",0,"Senator","OH","0",1148768,"MORENO"
"1965","S2OH00402","RYAN, TIMOTHY",1,"Senator","OH","0",22466976,"RYAN"
"1966","S2OH00436","VANCE, J D",0,"Senator","OH","0",5092005,"VANCE"
"1967","S2OH00451","HOLT, MIKE",0,"Senator","OH","0",12070,"HOLT"
"1968","S2OH00469","HARPER, MORGAN",1,"Senator","OH","0",497163,"HARPER"
"1969","S2OH00477","DOLAN, MATT",0,"Senator","OH","0",290720,"DOLAN"
"1970","S2OK00111","LAHMEYER, JACKSON RHODES",0,"Senator","OK","0",210133,"LAHMEYER"
"1971","S2OK00137","BOLLINGER, JASON",1,"Senator","OK","0",59673,"BOLLINGER"
"1972","S2OK00145","DAHM, NATHAN",0,"Senator","OK","0",99678,"DAHM"
"1973","S2OK00152","HORN, MADISON",1,"Senator","OK","0",166160,"HORN"
"1974","S2OK00178","GLENN, JO STANLEY MS",1,"Senator","OK","0",500,"GLENN"
"1975","S2OK00186","MULLIN, MARKWAYNE",0,"Senator","OK","0",1448206,"MULLIN"
"1976","S2OK00194","HOLLAND, LUCAS",0,"Senator","OK","0",138423,"HOLLAND"
"1977","S2OK00202","GRAY, ALEX",0,"Senator","OK","0",84573,"GRAY"
"1978","S2OK00210","SHANNON, T.W.",0,"Senator","OK","0",335694,"SHANNON"
"1979","S2OK00228","HORN, KENDRA",1,"Senator","OK","0",914494,"HORN"
"1980","S2OK00236","BLEVINS, KENNETH",0,"Senator","OK","0",1400,"BLEVINS"
"1981","S2OK00251","GRELLNER, RANDY",0,"Senator","OK","0",33750,"GRELLNER"
"1982","S2OK00269","BAKER, DENNIS",1,"Senator","OK","0",4016,"BAKER"
"1983","S2OK00277","PRUITT, SCOTT",0,"Senator","OK","0",22288,"PRUITT"
"1984","S2OR00135","BEEBE, RODNEY JASON",0,"Senator","OR","0",3400,"BEEBE"
"1985","S2OR00150","PALMER, SAMUEL",0,"Senator","OR","0",20908,"PALMER"
"1986","S2OR00168","HARBICK, DARIN",0,"Senator","OR","0",51100,"HARBICK"
"1987","S2PA00307","MCGUIGAN, JOHN DAVID",1,"Senator","PA","0",5500,"MCGUIGAN"
"1988","S2PA00315","STERN, EVERETT",0,"Senator","PA","0",260,"STERN"
"1989","S2PA00331","ROSENFELD, MARTIN",0,"Senator","PA","0",1231,"ROSENFELD"
"1990","S2PA00372","GALE, SEAN",0,"Senator","PA","0",10484,"GALE"
"1991","S2PA00398","KENYATTA, MALCOLM",1,"Senator","PA","0",386417,"KENYATTA"
"1992","S2PA00406","KHALIL, ALEXANDRIA GLORIA",1,"Senator","PA","0",500,"KHALIL"
"1993","S2PA00448","STREET, SHARIF",1,"Senator","PA","0",159790,"STREET"
"1994","S2PA00455","BAUMLIN, KEVIN DR.",1,"Senator","PA","0",201100,"BAUMLIN"
"1995","S2PA00463","ARKOOSH, VALERIE",1,"Senator","PA","0",689698,"ARKOOSH"
"1996","S2PA00471","JEFFRIES, ROBERT",0,"Senator","PA","0",5400,"JEFFRIES"
"1997","S2PA00489","BARNETTE, KATHY",0,"Senator","PA","0",340792,"BARNETTE"
"1998","S2PA00505","PARNELL, RICHARD SEAN",0,"Senator","PA","0",849240,"PARNELL"
"1999","S2PA00539","SNYDER, CRAIG",0,"Senator","PA","0",25090,"SNYDER"
"2000","S2PA00547","ORTS, ERIC",1,"Senator","PA","0",136063,"ORTS"
"2001","S2PA00554","SANDS, CARLA H",0,"Senator","PA","0",4373116,"SANDS"
"2002","S2PA00562","LAMB, CONOR",1,"Senator","PA","0",1709085,"LAMB"
"2003","S2PA00638","OZ, MEHMET DR",0,"Senator","PA","0",10161294,"OZ"
"2004","S2PA00661","MCCORMICK, DAVE",0,"Senator","PA","0",-245325,"MCCORMICK"
"2005","S2PA00703","BOCHETTO, GEORGE",0,"Senator","PA","0",11500,"BOCHETTO"
"2006","S2PA00711","GERHARDT, ERIK",0,"Senator","PA","0",22941,"GERHARDT"
"2007","S2SC00103","MATTHEWS, KRYSTLE",1,"Senator","SC","0",27747,"MATTHEWS"
"2008","S2SC00111","GETER, ANGELA MS",1,"Senator","SC","0",3000,"GETER"
"2009","S2SD00068","THUNE, JOHN R.",0,"Senator","SD","0",1087447,"THUNE"
"2010","S2SD00092","MOWRY, MARK S.",0,"Senator","SD","0",4260,"MOWRY"
"2011","S2SD00118","WHALEN, BRUCE SR.",0,"Senator","SD","0",11500,"WHALEN"
"2012","S2SD00126","BENGS, BRIAN L",1,"Senator","SD","0",149448,"BENGS"
"2013","S2UT00286","BARLOW, EVAN",0,"Senator","UT","0",973,"BARLOW"
"2014","S2UT00336","EDWARDS, BECKY",0,"Senator","UT","0",385541,"EDWARDS"
"2015","S2UT00344","ISOM, ALLY",0,"Senator","UT","0",359663,"ISOM"
"2016","S2UT00369","MCMULLIN, DAVID EVAN",0,"Senator","UT","0",3765264,"MCMULLIN"
"2017","S2UT00385","WESTON, JOHN",1,"Senator","UT","0",1858,"WESTON"
"2018","S2VT00177","THRAN, ALEXANDRA NICOLE",1,"Senator","VT","0",15810,"THRAN"
"2019","S2VT00185","COESTER, C. MARK MR",0,"Senator","VT","0",5278,"COESTER"
"2020","S2VT00227","PIERCE, BROCK",0,"Senator","VT","0",234923,"PIERCE"
"2021","S2VT00235","WELCH, PETER",1,"Senator","VT","0",477924,"WELCH"
"2022","S2VT00268","NOLAN, CHRISTINA",0,"Senator","VT","0",101547,"NOLAN"
"2023","S2VT00292","MALLOY, GERALD",0,"Senator","VT","0",228960,"MALLOY"
"2024","S2VT00300","MERMEL, MYERS",0,"Senator","VT","0",67145,"MERMEL"
"2025","S2VT00334","EVANS-FRANTZ, ISAAC",1,"Senator","VT","0",33945,"FRANTZ"
"2026","S2WA00189","MURRAY, PATTY",1,"Senator","WA","0",4540293,"MURRAY"
